Reference,London Borough Name,Attendant Location,Severity,Number Of Casualties,Number Of Vehicles,Date,Day,Time,Highway,Road Class 1,Road Number 1,Road Type,Speed Limit,Junction Detail,Junction Control,Road Class 2,Road Number 2,Pedestrian Crossing,Light Condition Band,Weather,Road Surface,Special Conditions,Carriage Way Hazard,Easting,Northing,Longitude,Latitude,Ward Code,Ward Name,Spatial Accuracy,Location,Socrata ID,Last Uploaded,Organisation URI
0113EK40533,CAMDEN,NFL GRAY'S INN RD J/W BRITANNIA ST,3 Slight,2,2,24/08/2013 10:40:00 AM,Saturday ,10.40,1 TLRN,A,501,6 Single Cwy,2 30 MPH,3 T/Stag Jun,4 Give Way/Uncontrolled,Unclassified,0,0 No Xing Facility In 50m,1 Daylight,2 Raining,2 Road-Wet,0 None,0 None,530500,182830,-0.120119,51.529318,E05000141,King's Cross,Unknown,"(51.529318, -0.120119)",27684,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40534,CAMDEN,HOWLAND STREET J/W CHARLOTTE STREET,3 Slight,1,2,25/08/2013 09:05:00 AM,Sunday   ,9.05,3 Bor,C,0,2 One-Way St,2 30 MPH,6 Crossroads,4 Give Way/Uncontrolled,Unclassified,0,0 No Xing Facility In 50m,1 Daylight,1 Fine,1 Road-Dry,0 None,0 None,529290,181920,-0.137886,51.521419,E05000129,Bloomsbury,Unknown,"(51.521419, -0.137886)",27683,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40535,CAMDEN,EUSTON RD J/W UPPER WOBURN PLACE,3 Slight,1,1,23/08/2013 03:30:00 PM,Friday   ,15.30,1 TLRN,A,501,3 Dual Cwy,2 30 MPH,6 Crossroads,2 Auto Sig,A,4200,5 Pedn Phase At Ats,1 Daylight,1 Fine,1 Road-Dry,0 None,0 None,529760,182580,-0.130873,51.527242,E05000129,Bloomsbury,Unknown,"(51.527242, -0.130873)",27682,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40536,CAMDEN,BLOOMSBURY WAY 22M NE OF BURY PLACE,2 Serious,1,1,23/08/2013 06:09:00 AM,Friday   ,6.09,3 Bor,A,40,6 Single Cwy,2 30 MPH,0 No Jun In 20m,-2 Not Applicable,-2 Not Applicable,0,0 No Xing Facility In 50m,1 Daylight,1 Fine,1 Road-Dry,0 None,0 None,530290,181560,-0.123614,51.517954,E05000138,Holborn and Covent Garden,Unknown,"(51.517954, -0.123614)",27681,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40537,CAMDEN,ROSSLYN HILL J/W LYNDHURST RD,3 Slight,1,1,17/08/2013 11:00:00 PM,Saturday ,23.00,3 Bor,A,502,6 Single Cwy,2 30 MPH,6 Crossroads,2 Auto Sig,A,502,5 Pedn Phase At Ats,2 Dark,1 Fine,1 Road-Dry,0 None,0 None,527010,185410,-0.169473,51.553299,E05000135,Hampstead Town,Unknown,"(51.553299, -0.169473)",27680,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40538,CAMDEN,EUSTON RD J/W MABLEDON PLACE,3 Slight,1,2,15/08/2013 06:10:00 PM,Thursday ,18.10,1 TLRN,A,501,6 Single Cwy,2 30 MPH,3 T/Stag Jun,4 Give Way/Uncontrolled,C,0,0 No Xing Facility In 50m,1 Daylight,1 Fine,1 Road-Dry,0 None,0 None,529940,182700,-0.128235,51.528279,E05000141,King's Cross,Unknown,"(51.528279, -0.128235)",27679,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40539,CAMDEN,CAMDEN PARK ROAD J/W CAMDEN ROAD,3 Slight,1,1,27/08/2013 09:34:00 AM,Tuesday  ,9.34,1 TLRN,A,5200,6 Single Cwy,2 30 MPH,6 Crossroads,2 Auto Sig,A,503,5 Pedn Phase At Ats,1 Daylight,1 Fine,1 Road-Dry,0 None,0 None,529730,184860,-0.130465,51.547738,E05000131,Cantelowes,Unknown,"(51.547738, -0.130465)",27678,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40540,CAMDEN,WEST END LANE J/W BLACKBURN ROAD,3 Slight,1,2,29/08/2013 09:15:00 PM,Thursday ,21.15,3 Bor,B,510,6 Single Cwy,2 30 MPH,3 T/Stag Jun,4 Give Way/Uncontrolled,Unclassified,0,0 No Xing Facility In 50m,2 Dark,1 Fine,1 Road-Dry,0 None,0 None,525520,184670,-0.191216,51.546982,E05000145,West Hampstead,Unknown,"(51.546982, -0.191216)",27677,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40541,CAMDEN,WEST END LANE 30M S OF BLACKBURN ROAD,2 Serious,1,1,30/07/2013 05:50:00 PM,Tuesday  ,17.50,3 Bor,B,510,6 Single Cwy,2 30 MPH,0 No Jun In 20m,-2 Not Applicable,-2 Not Applicable,0,4 Pelican Or Similar,1 Daylight,1 Fine,1 Road-Dry,0 None,0 None,525520,184640,-0.191227,51.546713,E05000145,West Hampstead,Unknown,"(51.546713, -0.191227)",27676,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40542,CAMDEN,TOTTENHAM COURT ROAD J/W PERCY STREET,3 Slight,1,2,01/09/2013 04:00:00 PM,Sunday   ,16.00,3 Bor,A,400,6 Single Cwy,2 30 MPH,3 T/Stag Jun,4 Give Way/Uncontrolled,A,400,0 No Xing Facility In 50m,1 Daylight,1 Fine,1 Road-Dry,0 None,0 None,529670,181620,-0.132522,51.518636,E05000129,Bloomsbury,Unknown,"(51.518636, -0.132522)",27675,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40543,CAMDEN,WEST END LANE J/W FAWLEY ROAD,3 Slight,1,2,01/09/2013 11:00:00 AM,Sunday   ,11.00,3 Bor,B,510,6 Single Cwy,2 30 MPH,3 T/Stag Jun,4 Give Way/Uncontrolled,Unclassified,0,1 Zebra,1 Daylight,1 Fine,1 Road-Dry,0 None,0 None,525490,185040,-0.191516,51.550314,E05000145,West Hampstead,Unknown,"(51.550314, -0.191516)",27674,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40544,CAMDEN,ROSSLYN HILL J/W SHEPHERD'S WALK,2 Serious,1,1,29/08/2013 05:57:00 PM,Thursday ,17.57,3 Bor,A,502,6 Single Cwy,2 30 MPH,3 T/Stag Jun,4 Give Way/Uncontrolled,Unclassified,0,0 No Xing Facility In 50m,1 Daylight,1 Fine,1 Road-Dry,0 None,0 None,526760,185570,-0.173019,51.554793,E05000135,Hampstead Town,Unknown,"(51.554793, -0.173019)",27673,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40546,CAMDEN,MILL LANE J/W SOLENT ROAD,3 Slight,1,2,31/08/2013 09:47:00 PM,Saturday ,21.47,3 Bor,C,0,6 Single Cwy,2 30 MPH,3 T/Stag Jun,4 Give Way/Uncontrolled,Unclassified,0,0 No Xing Facility In 50m,2 Dark,1 Fine,1 Road-Dry,0 None,0 None,525090,185210,-0.197222,51.551931,E05000145,West Hampstead,Unknown,"(51.551931, -0.197222)",27672,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40547,CAMDEN,CROWNDALE ROAD J/W OAKLEY SQUARE,3 Slight,2,2,15/07/2013 07:35:00 PM,Monday   ,19.35,1 TLRN,B,512,6 Single Cwy,2 30 MPH,6 Crossroads,2 Auto Sig,A,400,5 Pedn Phase At Ats,1 Daylight,1 Fine,1 Road-Dry,0 None,0 None,529410,183460,-0.135592,51.535231,E05000143,St Pancras and Somers Town,Unknown,"(51.535231, -0.135592)",27671,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40549,CAMDEN,FINCHLEY ROAD 55M N OF HILGROVE ROAD,3 Slight,1,2,03/07/2013 12:15:00 PM,Wednesday,12.15,1 TLRN,A,41,6 Single Cwy,2 30 MPH,0 No Jun In 20m,-2 Not Applicable,-2 Not Applicable,0,0 No Xing Facility In 50m,1 Daylight,1 Fine,1 Road-Dry,0 None,0 None,526640,184150,-0.175259,51.542059,E05000144,Swiss Cottage,Unknown,"(51.542059, -0.175259)",27670,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40550,CAMDEN,N.F.L MILL LANE 23M E OF HOLMDALE ROAD,3 Slight,1,2,20/07/2013 03:40:00 PM,Saturday ,15.40,3 Bor,C,0,6 Single Cwy,2 30 MPH,0 No Jun In 20m,-2 Not Applicable,-2 Not Applicable,0,0 No Xing Facility In 50m,1 Daylight,1 Fine,1 Road-Dry,0 None,0 None,525240,185220,-0.195056,51.551987,E05000145,West Hampstead,Unknown,"(51.551987, -0.195056)",27669,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40551,CAMDEN,VERULAM ST J/W GRAY'S INN RD,3 Slight,1,2,23/08/2013 08:30:00 AM,Friday   ,8.30,3 Bor,Unclassified,0,6 Single Cwy,2 30 MPH,3 T/Stag Jun,4 Give Way/Uncontrolled,A,5200,0 No Xing Facility In 50m,1 Daylight,1 Fine,1 Road-Dry,0 None,0 None,531050,181830,-0.112566,51.520205,E05000138,Holborn and Covent Garden,Unknown,"(51.520205, -0.112566)",27668,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40552,CAMDEN,TOTTENHAM COURT ROAD J/W TORRINGTON PLACE,3 Slight,1,1,21/08/2013 10:28:00 AM,Wednesday,10.28,3 Bor,A,400,6 Single Cwy,2 30 MPH,3 T/Stag Jun,2 Auto Sig,C,0,5 Pedn Phase At Ats,1 Daylight,1 Fine,1 Road-Dry,6 Oil Or Diesel,0 None,529470,181930,-0.135289,51.521467,E05000129,Bloomsbury,Unknown,"(51.521467, -0.135289)",27667,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40554,CAMDEN,DRUMMOND STREET J/W HAMPSTEAD ROAD,3 Slight,1,2,01/09/2013 03:00:00 PM,Sunday   ,15.00,1 TLRN,C,0,6 Single Cwy,2 30 MPH,6 Crossroads,2 Auto Sig,A,400,5 Pedn Phase At Ats,1 Daylight,1 Fine,1 Road-Dry,0 None,0 None,529230,182480,-0.138545,51.526465,E05000142,Regent's Park,Unknown,"(51.526465, -0.138545)",27666,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40555,CAMDEN,CAMDEN STREET J/W CAMDEN ROAD,2 Serious,4,5,11/05/2013 07:34:00 PM,Saturday ,19.34,1 TLRN,A,400,6 Single Cwy,2 30 MPH,6 Crossroads,2 Auto Sig,A,503,5 Pedn Phase At Ats,1 Daylight,1 Fine,1 Road-Dry,0 None,0 None,529080,184050,-0.140131,51.540608,E05000130,Camden Town with Primrose Hill,Unknown,"(51.540608, -0.140131)",27665,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40556,CAMDEN,CALTHORPE STREET J/W PHOENIX PLACE,3 Slight,1,2,21/08/2013 06:30:00 AM,Wednesday,6.30,3 Bor,B,502,6 Single Cwy,2 30 MPH,6 Crossroads,4 Give Way/Uncontrolled,C,0,0 No Xing Facility In 50m,1 Daylight,1 Fine,1 Road-Dry,0 None,0 None,530910,182410,-0.114368,51.525449,E05000141,King's Cross,Unknown,"(51.525449, -0.114368)",27664,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40557,CAMDEN,KENTISH TOWN ROAD J/W PRINCE OF WALES ROAD,3 Slight,1,2,05/09/2013 01:15:00 PM,Thursday ,13.15,3 Bor,A,400,6 Single Cwy,2 30 MPH,3 T/Stag Jun,2 Auto Sig,C,0,5 Pedn Phase At Ats,1 Daylight,1 Fine,1 Road-Dry,0 None,0 None,528940,184710,-0.141907,51.546571,E05000139,Kentish Town,Unknown,"(51.546571, -0.141907)",27663,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40558,CAMDEN,GRAY'S INN ROAD J/W THEOBALD'S ROAD,3 Slight,1,2,28/06/2013 06:45:00 AM,Friday   ,6.45,3 Bor,A,5200,6 Single Cwy,2 30 MPH,6 Crossroads,2 Auto Sig,A,401,5 Pedn Phase At Ats,1 Daylight,1 Fine,1 Road-Dry,0 None,0 None,530990,181970,-0.113379,51.521477,E05000138,Holborn and Covent Garden,Unknown,"(51.521477, -0.113379)",27662,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40559,CAMDEN,PANCRAS ROAD 104M SE OF ST PANCRAS WAY,3 Slight,1,3,07/09/2013 01:50:00 PM,Saturday ,13.50,3 Bor,A,5202,6 Single Cwy,2 30 MPH,0 No Jun In 20m,-2 Not Applicable,-2 Not Applicable,0,1 Zebra,1 Daylight,1 Fine,1 Road-Dry,0 None,0 None,529690,183440,-0.131565,51.534987,E05000143,St Pancras and Somers Town,Unknown,"(51.534987, -0.131565)",27661,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40560,CAMDEN,WEST END LANE 22M N OF INGLEWOOD ROAD,3 Slight,2,2,08/09/2013 07:28:00 PM,Sunday   ,19.28,3 Bor,B,510,6 Single Cwy,2 30 MPH,0 No Jun In 20m,-2 Not Applicable,-2 Not Applicable,0,1 Zebra,2 Dark,1 Fine,1 Road-Dry,0 None,0 None,525480,185110,-0.191636,51.550945,E05000145,West Hampstead,Unknown,"(51.550945, -0.191636)",27660,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40562,CAMDEN,CAMDEN ROAD 25M NE OF SANDALL ROAD,2 Serious,1,2,19/08/2013 09:05:00 AM,Monday   ,9.05,1 TLRN,A,503,6 Single Cwy,2 30 MPH,8 Priv Drive,4 Give Way/Uncontrolled,Unclassified,0,0 No Xing Facility In 50m,1 Daylight,1 Fine,1 Road-Dry,0 None,0 None,529530,184640,-0.133429,51.545807,E05000131,Cantelowes,Unknown,"(51.545807, -0.133429)",27659,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40563,CAMDEN,SOUTHAMPTON ROW J/W VERNON PLACE,3 Slight,1,2,06/09/2013 09:24:00 AM,Friday   ,9.24,3 Bor,A,4200,3 Dual Cwy,2 30 MPH,6 Crossroads,2 Auto Sig,A,401,5 Pedn Phase At Ats,1 Daylight,2 Raining,2 Road-Wet,0 None,0 None,530460,181650,-0.121132,51.518723,E05000138,Holborn and Covent Garden,Unknown,"(51.518723, -0.121132)",27658,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40564,CAMDEN,CAMDEN ROAD J/W ST PANCRAS WAY,2 Serious,1,2,06/09/2013 07:30:00 PM,Friday   ,19.30,1 TLRN,A,503,6 Single Cwy,2 30 MPH,6 Crossroads,2 Auto Sig,A,5202,5 Pedn Phase At Ats,1 Daylight,1 Fine,1 Road-Dry,0 None,0 None,529260,184300,-0.137445,51.542814,E05000131,Cantelowes,Unknown,"(51.542814, -0.137445)",27657,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40566,CAMDEN,CHENIES STREET 22M SW OF GOWER STREET,3 Slight,1,2,22/08/2013 02:35:00 PM,Thursday ,14.35,3 Bor,B,506,6 Single Cwy,2 30 MPH,0 No Jun In 20m,-2 Not Applicable,-2 Not Applicable,0,0 No Xing Facility In 50m,1 Daylight,1 Fine,1 Road-Dry,0 None,0 None,529710,181910,-0.131839,51.521233,E05000129,Bloomsbury,Unknown,"(51.521233, -0.131839)",27656,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40567,CAMDEN,GORDON SQUARE J/W WOBURN SQUARE,3 Slight,1,2,09/09/2013 01:06:00 PM,Monday   ,13.06,3 Bor,C,0,6 Single Cwy,2 30 MPH,3 T/Stag Jun,4 Give Way/Uncontrolled,Unclassified,0,1 Zebra,1 Daylight,2 Raining,2 Road-Wet,0 None,0 None,529810,182180,-0.1303,51.523636,E05000129,Bloomsbury,Unknown,"(51.523636, -0.1303)",27655,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40568,CAMDEN,HAVERSTOCK HILL J/W PRINCE OF WALES ROAD,2 Serious,1,2,07/09/2013 09:26:00 PM,Saturday ,21.26,3 Bor,A,502,6 Single Cwy,2 30 MPH,3 T/Stag Jun,2 Auto Sig,C,0,5 Pedn Phase At Ats,2 Dark,1 Fine,1 Road-Dry,0 None,0 None,527970,184580,-0.155935,51.545624,E05000136,Haverstock,Unknown,"(51.545624, -0.155935)",27654,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40569,CAMDEN,HATTON GARDEN 55M S OF GREVILLE STREET,3 Slight,1,1,11/09/2013 05:49:00 PM,Wednesday,17.49,3 Bor,B,521,6 Single Cwy,2 30 MPH,0 No Jun In 20m,-2 Not Applicable,-2 Not Applicable,0,4 Pelican Or Similar,1 Daylight,2 Raining,2 Road-Wet,0 None,0 None,531360,181690,-0.108153,51.518875,E05000138,Holborn and Covent Garden,Unknown,"(51.518875, -0.108153)",27653,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40570,CAMDEN,CHESTER ROAD J/W WINSCOMBE STREET,2 Serious,1,4,10/09/2013 12:33:00 AM,Tuesday  ,0.33,3 Bor,Unclassified,0,2 One-Way St,2 30 MPH,3 T/Stag Jun,4 Give Way/Uncontrolled,Unclassified,0,0 No Xing Facility In 50m,2 Dark,1 Fine,2 Road-Wet,0 None,0 None,528860,186580,-0.142376,51.563395,E05000137,Highgate,Unknown,"(51.563395, -0.142376)",27652,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40571,CAMDEN,GORDON HOUSE ROAD 80M SW OF LISSENDEN GARDENS,3 Slight,2,2,11/09/2013 12:07:00 PM,Wednesday,12.07,3 Bor,B,518,6 Single Cwy,2 30 MPH,0 No Jun In 20m,-2 Not Applicable,-2 Not Applicable,0,0 No Xing Facility In 50m,1 Daylight,1 Fine,1 Road-Dry,0 None,0 None,528350,185670,-0.150061,51.555333,E05000137,Highgate,Unknown,"(51.555333, -0.150061)",27651,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40572,CAMDEN,EUSTON ROAD 77M NE OF GOWER STREET,2 Serious,1,2,12/09/2013 09:03:00 AM,Thursday ,9.03,1 TLRN,A,501,3 Dual Cwy,2 30 MPH,0 No Jun In 20m,-2 Not Applicable,-2 Not Applicable,0,0 No Xing Facility In 50m,1 Daylight,1 Fine,2 Road-Wet,0 None,0 None,529480,182410,-0.134969,51.525779,E05000129,Bloomsbury,Unknown,"(51.525779, -0.134969)",27650,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40573,CAMDEN,N.F.L CLERKENWELL ROAD 31M E OF HATTON GARDEN,3 Slight,1,1,12/09/2013 01:12:00 PM,Thursday ,13.12,3 Bor,A,5201,6 Single Cwy,2 30 MPH,0 No Jun In 20m,-2 Not Applicable,-2 Not Applicable,0,0 No Xing Facility In 50m,1 Daylight,1 Fine,1 Road-Dry,0 None,0 None,531280,182040,-0.109175,51.522038,E05000138,Holborn and Covent Garden,Unknown,"(51.522038, -0.109175)",27649,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40574,CAMDEN,ADELAIDE ROAD 49M E OF FINCHLEY ROAD,3 Slight,2,2,15/09/2013 07:07:00 PM,Sunday   ,19.07,1 TLRN,A,41,6 Single Cwy,2 30 MPH,0 No Jun In 20m,-2 Not Applicable,-2 Not Applicable,0,0 No Xing Facility In 50m,1 Daylight,5 Raining/High Winds,2 Road-Wet,0 None,0 None,526680,184110,-0.174697,51.541691,E05000144,Swiss Cottage,Unknown,"(51.541691, -0.174697)",27648,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40576,CAMDEN,N.F.L YORK WAY 25M S OF CALEDONIA STREET,3 Slight,2,1,15/09/2013 01:00:00 AM,Sunday   ,1.00,3 Bor,A,5200,2 One-Way St,2 30 MPH,0 No Jun In 20m,-2 Not Applicable,-2 Not Applicable,0,0 No Xing Facility In 50m,2 Dark,1 Fine,1 Road-Dry,0 None,0 None,530320,183070,-0.122624,51.531517,E05000143,St Pancras and Somers Town,Unknown,"(51.531517, -0.122624)",27647,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40577,CAMDEN,WEST HEATH ROAD J/W LOWER TERRACE,3 Slight,3,2,13/09/2013 12:40:00 PM,Friday   ,12.40,3 Bor,C,0,6 Single Cwy,2 30 MPH,6 Crossroads,4 Give Way/Uncontrolled,C,0,0 No Xing Facility In 50m,1 Daylight,2 Raining,2 Road-Wet,0 None,0 None,526230,186290,-0.180401,51.561383,E05000135,Hampstead Town,Unknown,"(51.561383, -0.180401)",27646,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40578,CAMDEN,PANCRAS ROAD J/W CHENIES PLACE,2 Serious,1,2,13/09/2013 07:40:00 AM,Friday   ,7.40,3 Bor,A,5202,6 Single Cwy,2 30 MPH,3 T/Stag Jun,4 Give Way/Uncontrolled,Unclassified,0,0 No Xing Facility In 50m,1 Daylight,1 Fine,2 Road-Wet,0 None,0 None,529810,183350,-0.129869,51.53415,E05000143,St Pancras and Somers Town,Unknown,"(51.53415, -0.129869)",27645,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40583,CAMDEN,GRAY'S INN ROAD J/W THEOBALD'S ROAD,2 Serious,1,2,16/09/2013 08:18:00 PM,Monday   ,20.18,3 Bor,A,5200,6 Single Cwy,2 30 MPH,6 Crossroads,2 Auto Sig,A,401,5 Pedn Phase At Ats,2 Dark,1 Fine,1 Road-Dry,0 None,0 None,530990,181970,-0.113379,51.521477,E05000138,Holborn and Covent Garden,Unknown,"(51.521477, -0.113379)",27643,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40584,CAMDEN,EUSTON ROAD 60M SW OF PANCRAS ROAD,3 Slight,1,2,10/09/2013 07:50:00 PM,Tuesday  ,19.50,1 TLRN,A,501,3 Dual Cwy,2 30 MPH,0 No Jun In 20m,-2 Not Applicable,-2 Not Applicable,0,0 No Xing Facility In 50m,2 Dark,1 Fine,2 Road-Wet,0 None,0 None,530170,182860,-0.124862,51.529664,E05000143,St Pancras and Somers Town,Unknown,"(51.529664, -0.124862)",27642,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40585,CAMDEN,TAVISTOCK PLACE J/W HUNTER STREET,3 Slight,1,2,29/08/2013 06:30:00 PM,Thursday ,18.30,3 Bor,C,0,6 Single Cwy,2 30 MPH,6 Crossroads,2 Auto Sig,B,504,5 Pedn Phase At Ats,1 Daylight,1 Fine,1 Road-Dry,0 None,0 None,530240,182460,-0.124002,51.526053,E05000141,King's Cross,Unknown,"(51.526053, -0.124002)",27641,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40587,CAMDEN,EUSTON ROAD ON SLIP 37M SW OF NORTH GOWER STREET,3 Slight,1,1,18/09/2013 05:56:00 PM,Wednesday,17.56,1 TLRN,A,501,7 Slip Rd,2 30 MPH,0 No Jun In 20m,-2 Not Applicable,-2 Not Applicable,0,0 No Xing Facility In 50m,1 Daylight,1 Fine,1 Road-Dry,0 None,0 None,529350,182380,-0.136853,51.525539,E05000142,Regent's Park,Unknown,"(51.525539, -0.136853)",27640,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40589,CAMDEN,AGINCOURT ROAD J/W CRESSY ROAD,3 Slight,1,1,02/09/2013 09:30:00 PM,Monday   ,21.30,3 Bor,C,0,6 Single Cwy,2 30 MPH,6 Crossroads,4 Give Way/Uncontrolled,Unclassified,0,0 No Xing Facility In 50m,2 Dark,1 Fine,1 Road-Dry,0 None,0 None,527600,185550,-0.160917,51.554425,E05000134,Gospel Oak,Unknown,"(51.554425, -0.160917)",27639,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40590,CAMDEN,HIGH HOLBORN J/W SHAFTESBURY AVENUE,2 Serious,1,2,21/09/2013 01:00:00 PM,Saturday ,13.00,3 Bor,A,40,6 Single Cwy,2 30 MPH,6 Crossroads,2 Auto Sig,A,401,5 Pedn Phase At Ats,1 Daylight,1 Fine,1 Road-Dry,0 None,0 None,530090,181310,-0.126587,51.515753,E05000138,Holborn and Covent Garden,Unknown,"(51.515753, -0.126587)",27638,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40591,CAMDEN,BLOOMSBURY STREET J/W GREAT RUSSELL STREET,3 Slight,2,2,22/09/2013 05:53:00 AM,Sunday   ,5.53,3 Bor,A,400,6 Single Cwy,2 30 MPH,6 Crossroads,2 Auto Sig,C,0,5 Pedn Phase At Ats,2 Dark,1 Fine,1 Road-Dry,0 None,0 None,530013,181539,-0.127611,51.517829,E05000129,Bloomsbury,Unknown,"(51.517829, -0.127611)",27637,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40592,CAMDEN,REDINGTON ROAD J/W HEATH DRIVE,3 Slight,1,1,19/09/2013 08:05:00 PM,Thursday ,20.05,3 Bor,Unclassified,0,6 Single Cwy,2 30 MPH,6 Crossroads,4 Give Way/Uncontrolled,Unclassified,0,0 No Xing Facility In 50m,2 Dark,2 Raining,2 Road-Wet,0 None,0 None,525730,185890,-0.187753,51.5579,E05000133,Frognal and Fitzjohns,Unknown,"(51.5579, -0.187753)",27636,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40593,CAMDEN,HAMPSTEAD ROAD 22M S OF MORNINGTON CRESCENT,3 Slight,1,1,23/09/2013 03:10:00 AM,Monday   ,3.10,1 TLRN,A,400,6 Single Cwy,2 30 MPH,0 No Jun In 20m,-2 Not Applicable,-2 Not Applicable,0,0 No Xing Facility In 50m,2 Dark,1 Fine,1 Road-Dry,0 None,0 None,529150,183130,-0.139459,51.532324,E05000142,Regent's Park,Unknown,"(51.532324, -0.139459)",27635,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40594,CAMDEN,CAMDEN ROAD J/W ROCHESTER ROAD,2 Serious,1,2,22/09/2013 04:21:00 AM,Sunday   ,4.21,1 TLRN,A,503,6 Single Cwy,2 30 MPH,3 T/Stag Jun,4 Give Way/Uncontrolled,Unclassified,0,4 Pelican Or Similar,2 Dark,1 Fine,1 Road-Dry,0 None,0 None,529340,184410,-0.136252,51.543784,E05000131,Cantelowes,Unknown,"(51.543784, -0.136252)",27634,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
0113EK40595,CAMDEN,QUEX ROAD J/W KILBURN HIGH ROAD,3 Slight,1,1,22/09/2013 04:00:00 PM,Sunday   ,16.00,3 Bor,B,510,6 Single Cwy,2 30 MPH,3 T/Stag Jun,2 Auto Sig,A,5,5 Pedn Phase At Ats,1 Daylight,1 Fine,1 Road-Dry,0 None,0 None,525250,183860,-0.195396,51.539763,E05000140,Kilburn,Unknown,"(51.539763, -0.195396)",27633,04/11/2016 10:29:01 AM,http://opendatacommunities.org/id/london-borough-council/camden
